http://b2science.org/,,bit.ly/1eZtvZj
http://www.youtube.com/watch?v=vWAA-SrrFUQ&list=TLwxvhESyGJIQgduWp5hjU7uVfBjYdRNe-,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1d,bit.ly/Hr5XR9
http://www.youtube.com/watch?v=Y3OWgb0Bv-A&list=TLwxvhESyGJIQgduWp5hjU7uVfBjYdRNe-,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1e,bit.ly/1a9TWX1
http://www.youtube.com/watch?v=WBRXJvDk4dQ,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1f,bit.ly/16GgYEL
http://video.about.com/geography/The-Four-Earth-Spheres.htm,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1g,bit.ly/1cmwBcn
http://video.about.com/geography/The-Four-Earth-Spheres.htm,,abt.cm/16Ghu5N
http://eyes.jpl.nasa.gov/earth/index.html,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1h,bit.ly/17TuG7u
http://cmap.ihmc.us/download/,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-01.html#gr9eb1i,bit.ly/1aR0oTN
http://www.youtube.com/watch?v=ZgD8hrI67fE,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-02.html#gr9eb2a,bit.ly/1cmrQzw
http://www.youtube.com/watch?v=jIWhzYq16Ro&list=TLwxvhESyGJIQgduWp5hjU7uVfBjYdRNe-,www.curious.org.za/natsci/grade-09/04-planet-earth-and-beyond/chapter-02.html#gr9eb2b,bit.ly/1ioEgnP
https://en.wikipedia.org/wiki/File:Earth_poster.svg,,bit.ly/1a9QXOn
